Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1742306847.619237,92,1742306847,614863649,gps,0,1,-19.86966001333333,-43.96433840166666,806.7839965820312,51.093900618835505,0.0,0.0,0.0,35.77236036116028,0.0,0.0,0.0,394.9758978342288,1
1742306848.6217744,93,1742306848,619168270,gps,0,1,-19.869656813333332,-43.96434086666667,806.7540283203125,51.07960665532687,0.0,0.0,0.0,35.77236036116028,0.0,0.0,0.0,395.0553541635745,1
1742306849.6295753,94,1742306849,621700945,gps,0,1,-19.86965436166667,-43.96434296833333,806.7750244140625,51.07960665532687,0.0,0.0,0.0,35.78432249391176,0.0,0.0,0.0,395.1746294734803,1
1742306850.6317794,95,1742306850,629284713,gps,0,1,-19.869653003333333,-43.96434465166667,806.8400268554688,51.07960665532687,0.0,0.0,0.0,35.78432249391176,0.0,0.0,0.0,395.2541816284793,1
1742306851.6389444,96,1742306851,631908698,gps,0,1,-19.86965174,-43.96434247833334,806.8829956054688,51.07960665532687,0.0,0.0,0.0,35.78432249391176,0.0,0.0,0.0,395.3734869473883,1
1742306852.6419425,97,1742306852,638714271,gps,0,1,-19.869649908333333,-43.96433969333334,806.9140014648438,51.07960665532687,0.0,0.0,0.0,35.79628662637333,0.0,0.0,0.0,395.4529832556764,1
1742306853.6486583,98,1742306853,642711227,gps,0,1,-19.86964770666667,-43.96433685499999,806.8790283203125,51.07960665532687,0.0,0.0,0.0,35.79628662637333,0.0,0.0,0.0,395.57231857214356,1
1742306854.6521704,99,1742306854,647743856,gps,0,1,-19.869645554999998,-43.96433406999999,806.8690185546875,51.06531469152833,0.0,0.0,0.0,35.79628662637333,0.0,0.0,0.0,395.65191074423274,1
1742306855.6581585,100,1742306855,652122907,gps,0,1,-19.869643423333333,-43.96433112500001,806.8380126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306856.6609347,101,1742306856,657911837,gps,0,1,-19.869640998333335,-43.96432849833333,806.8070068359375,51.06531469152833,0.0,0.0,0.0,35.808258465332074,0.0,0.0,0.0,395.89058349725383,1
1742306857.664947,102,1742306857,661088444,gps,0,1,-19.869639091666667,-43.964325348333325,806.8499755859375,51.06531469152833,0.0,0.0,0.0,35.82022659816744,0.0,0.0,0.0,395.9702076799622,1
1742306858.6685286,103,1742306858,664972989,gps,0,1,-19.869636986666666,-43.96432262500001,806.9359741210938,51.06531469152833,0.0,0.0,0.0,35.82022659816744,0.0,0.0,0.0,396.0896210061037,1
1742306859.6719542,104,1742306859,667860595,gps,0,1,-19.869634406666666,-43.96431987833333,806.9290161132812,51.06531469152833,0.0,0.0,0.0,35.82022659816744,0.0,0.0,0.0,396.16918927343795,1
1742306860.6755428,105,1742306860,672241739,gps,-1,1,-19.869632031666665,-43.96431697166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306861.6815984,106,1742306861,675478849,gps,-1,1,-19.869629561666667,-43.96431365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306862.684214,107,1742306862,680893470,gps,-1,1,-19.869627245,-43.964310741666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306863.688763,108,1742306863,683779454,gps,0,1,-19.869625236666664,-43.964307899999994,807.0,51.05102472743988,0.0,0.0,0.0,35.844168862968445,0.0,0.0,0.0,396.5673783759157,1
1742306864.690967,109,1742306864,688678461,gps,0,1,-19.869623175,-43.964304840000004,807.0150146484375,51.05102472743988,0.0,0.0,0.0,35.844168862968445,0.0,0.0,0.0,396.6470705869142,1
1742306865.6942697,110,1742306865,690920858,gps,0,1,-19.86962113,-43.96430182000001,807.052001953125,51.05102472743988,0.0,0.0,0.0,35.85614299493409,0.0,0.0,0.0,396.7665859230656,1
1742306866.6962798,111,1742306866,693921314,gps,0,1,-19.869619065,-43.964299028333336,807.1270141601562,51.05102472743988,0.0,0.0,0.0,35.85614299493409,0.0,0.0,0.0,396.84622215383934,1
1742306867.7015946,112,1742306867,696215015,gps,0,1,-19.869617034999997,-43.96429632666666,807.1489868164062,51.036736763061526,0.0,0.0,0.0,35.85614299493409,0.0,0.0,0.0,396.9657674875489,1
1742306868.7040608,113,1742306868,701589419,gps,0,1,-19.869615146666668,-43.964293256666664,807.1699829101562,51.036736763061526,0.0,0.0,0.0,35.86811912660983,0.0,0.0,0.0,397.04549971563756,1
1742306869.7084942,114,1742306869,704013859,gps,0,1,-19.869613171666668,-43.964290203333334,807.1669921875,51.036736763061526,0.0,0.0,0.0,35.86811912660983,0.0,0.0,0.0,397.12516393090846,1
1742306870.7107193,115,1742306870,708483775,gps,0,1,-19.869611315,-43.96428762166667,807.125,51.036736763061526,0.0,0.0,0.0,35.86811912660983,0.0,0.0,0.0,397.24475126806647,1
1742306871.7132676,116,1742306871,710680450,gps,0,1,-19.869609091666668,-43.96428461166667,807.1719970703125,51.036736763061526,0.0,0.0,0.0,35.88009725799566,0.0,0.0,0.0,397.32451150735506,1
1742306872.7179563,117,1742306872,713257856,gps,0,1,-19.869606958333335,-43.96428159666666,807.18798828125,51.036736763061526,0.0,0.0,0.0,35.88009725799566,0.0,0.0,0.0,397.4441288535163,1
1742306873.7219498,118,1742306873,717975491,gps,0,1,-19.869604895000002,-43.964278966666676,807.0910034179688,51.036736763061526,0.0,0.0,0.0,35.88009725799566,0.0,0.0,0.0,397.52383304772957,1
1742306874.7248456,119,1742306874,721659236,gps,0,1,-19.86960231,-43.96427630833333,807.0650024414062,51.022450798393265,0.0,0.0,0.0,35.89208310255435,0.0,0.0,0.0,397.643480391449,1
1742306875.728072,120,1742306875,724716024,gps,0,1,-19.869600111666667,-43.96427339666668,807.0,51.022450798393265,0.0,0.0,0.0,35.89208310255435,0.0,0.0,0.0,397.7232806478278,1
1742306876.7308009,121,1742306876,727787753,gps,0,1,-19.869597836666667,-43.964270721666665,806.9080200195312,53.14409944381714,0.0,0.0,0.0,37.66277003007508,0.0,0.0,0.0,432.26569622778334,1
1742306877.7333074,122,1742306877,730759846,gps,0,1,-19.869595463333333,-43.96426802833333,806.802978515625,53.14409944381714,0.0,0.0,0.0,37.67504414048767,0.0,0.0,0.0,432.3904620178837,1
1742306878.7358294,123,1742306878,733228763,gps,0,1,-19.869592995,-43.964265303333335,806.7360229492188,53.14409944381714,0.0,0.0,0.0,37.67504414048767,0.0,0.0,0.0,432.5568179635011,1
1742306879.7387135,124,1742306879,735778339,gps,0,1,-19.869590746666667,-43.964262415,806.7230224609375,53.14409944381714,0.0,0.0,0.0,37.67504414048767,0.0,0.0,0.0,432.6816257570499,1
1742306880.7409942,125,1742306880,738597886,gps,0,1,-19.869588565,-43.964259588333334,806.739013671875,53.14409944381714,0.0,0.0,0.0,37.67504414048767,0.0,0.0,0.0,432.80645155371167,1
1742306881.7431002,126,1742306881,740798099,gps,0,1,-19.869586384999998,-43.964256525,806.7119750976562,53.14409944381714,0.0,0.0,0.0,37.687320250610355,0.0,0.0,0.0,432.93121598107973,1
1742306882.7460783,127,1742306882,742926615,gps,0,1,-19.869584435,-43.96425346166667,806.6500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306883.7483628,128,1742306883,745706605,gps,0,1,-19.869582208333334,-43.964250426666666,806.64697265625,53.12952150049591,0.0,0.0,0.0,37.687320250610355,0.0,0.0,0.0,433.2642472328189,1
1742306884.752409,129,1742306884,748321029,gps,0,1,-19.869579908333332,-43.96424746166667,806.6320190429688,53.12952150049591,0.0,0.0,0.0,37.69959836044313,0.0,0.0,0.0,433.3891570363776,1
1742306885.7547715,130,1742306885,752079847,gps,0,1,-19.86957763666667,-43.96424444833333,806.5859985351562,53.12952150049591,0.0,0.0,0.0,37.69959836044313,0.0,0.0,0.0,433.51400541723706,1
1742306886.7579012,131,1742306886,754716952,gps,0,1,-19.869575256666668,-43.964241445,806.5570068359375,53.12952150049591,0.0,0.0,0.0,37.69959836044313,0.0,0.0,0.0,433.6806567764288,1
1742306887.7606752,132,1742306887,757849088,gps,-1,1,-19.869572876666666,-43.96423890333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306888.7667224,133,1742306888,761102403,gps,-1,1,-19.869569906666666,-43.964235548333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306889.7699013,134,1742306889,766651168,gps,-1,1,-19.86956792,-43.964232925000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306890.7743375,135,1742306890,770352801,gps,0,1,-19.869565828333336,-43.964230001666664,806.6160278320312,53.12952150049591,0.0,0.0,0.0,37.711878469986004,0.0,0.0,0.0,434.22221665521283,1
